champion,category,vs_champ,value,with_champ
annie,WEAK_MATCHUP,Ashe,52.75,
annie,WEAK_MATCHUP,Ezreal,52.78,
annie,WEAK_MATCHUP,Vayne,52.96,
annie,WEAK_MATCHUP,Aphelios,52.96,
annie,WEAK_MATCHUP,Caitlyn,53.05,
annie,WEAK_MATCHUP,Varus,53.05,
annie,WEAK_MATCHUP,Draven,53.24,
annie,WEAK_MATCHUP,Smolder,54.02,
annie,WEAK_MATCHUP,Swain,54.05,
annie,WEAK_MATCHUP,Tristana,54.53,
annie,WEAK_MATCHUP,Lucian,54.69,
annie,WEAK_MATCHUP,Yunara,54.82,
annie,WEAK_MATCHUP,Kai'Sa,55.32,
annie,WEAK_MATCHUP,Nilah,55.68,
annie,WEAK_MATCHUP,Samira,55.92,
annie,WEAK_MATCHUP,Corki,56.04,
annie,WEAK_MATCHUP,Yasuo,56.25,
annie,WEAK_MATCHUP,Kalista,64.60,
annie,GOOD_SYNERGY,,62.32,Hwei
annie,GOOD_SYNERGY,,59.77,Nilah
annie,GOOD_SYNERGY,,59.07,Xayah
annie,GOOD_SYNERGY,,58.83,Senna
annie,GOOD_SYNERGY,,58.49,Corki
annie,GOOD_SYNERGY,,57.11,Tristana
annie,GOOD_SYNERGY,,56.63,Yasuo
annie,GOOD_SYNERGY,,56.38,Miss Fortune
annie,GOOD_SYNERGY,,54.93,Swain
annie,GOOD_SYNERGY,,53.89,Twitch
annie,GOOD_SYNERGY,,53.23,Jinx
annie,GOOD_SYNERGY,,53.23,Vayne
annie,GOOD_SYNERGY,,53.17,Smolder
annie,GOOD_SYNERGY,,53.16,Ziggs
annie,GOOD_SYNERGY,,53.10,Kalista
annie,GOOD_SYNERGY,,52.99,Ashe
annie,GOOD_SYNERGY,,52.75,Samira
annie,GOOD_SYNERGY,,52.68,Kog'Maw
annie,GOOD_SYNERGY,,51.00,Zeri
annie,GOOD_SYNERGY,,50.86,Sivir
annie,GOOD_SYNERGY,,50.76,Jhin
annie,GOOD_SYNERGY,,50.43,Lucian
annie,GOOD_SYNERGY,,50.32,Yunara
annie,GOOD_SYNERGY,,49.31,Kai'Sa
annie,GOOD_SYNERGY,,49.21,Caitlyn
annie,GOOD_SYNERGY,,48.93,Ezreal
annie,GOOD_SYNERGY,,48.90,Varus
annie,GOOD_SYNERGY,,48.84,Seraphine
annie,GOOD_SYNERGY,,47.89,Brand
annie,GOOD_SYNERGY,,47.40,Draven
annie,GOOD_SYNERGY,,45.21,Aphelios
aphelios,WEAK_MATCHUP,Seraphine,39.29,
aphelios,WEAK_MATCHUP,Nilah,44.38,
aphelios,WEAK_MATCHUP,Hwei,44.76,
aphelios,WEAK_MATCHUP,Brand,45.61,
aphelios,WEAK_MATCHUP,Kog'Maw,45.83,
aphelios,WEAK_MATCHUP,Mel,46.25,
aphelios,WEAK_MATCHUP,Xayah,46.31,
aphelios,WEAK_MATCHUP,Ziggs,46.31,
aphelios,WEAK_MATCHUP,Senna,46.82,
aphelios,WEAK_MATCHUP,Samira,46.91,
aphelios,WEAK_MATCHUP,Jinx,47.23,
aphelios,WEAK_MATCHUP,Varus,47.93,
aphelios,WEAK_MATCHUP,Tristana,48.21,
aphelios,WEAK_MATCHUP,Ashe,48.59,
aphelios,WEAK_MATCHUP,Caitlyn,49.77,
aphelios,WEAK_MATCHUP,Jhin,50.00,
aphelios,WEAK_MATCHUP,Miss Fortune,50.06,
aphelios,WEAK_MATCHUP,Smolder,50.52,
aphelios,WEAK_MATCHUP,Twitch,50.66,
aphelios,WEAK_MATCHUP,Draven,50.77,
aphelios,WEAK_MATCHUP,Zeri,51.13,
aphelios,WEAK_MATCHUP,Yunara,51.98,
aphelios,WEAK_MATCHUP,Lucian,52.17,
aphelios,WEAK_MATCHUP,Ezreal,52.60,
aphelios,WEAK_MATCHUP,Sivir,53.52,
aphelios,WEAK_MATCHUP,Kai'Sa,53.87,
aphelios,WEAK_MATCHUP,Vayne,55.94,
aphelios,WEAK_MATCHUP,Corki,56.95,
aphelios,WEAK_MATCHUP,Kalista,57.06,
aphelios,GOOD_SYNERGY,,59.09,Vex
aphelios,GOOD_SYNERGY,,54.35,Hwei
aphelios,GOOD_SYNERGY,,53.04,Naafiri
aphelios,GOOD_SYNERGY,,52.75,Qiyana
aphelios,GOOD_SYNERGY,,52.22,Syndra
aphelios,GOOD_SYNERGY,,52.16,Zoe
aphelios,GOOD_SYNERGY,,51.98,Xerath
aphelios,GOOD_SYNERGY,,51.90,Fizz
aphelios,GOOD_SYNERGY,,51.56,Twisted Fate
aphelios,GOOD_SYNERGY,,51.24,Taliyah
aphelios,GOOD_SYNERGY,,51.14,Katarina
aphelios,GOOD_SYNERGY,,50.67,Talon
aphelios,GOOD_SYNERGY,,50.42,Lux
aphelios,GOOD_SYNERGY,,50.27,Malzahar
aphelios,GOOD_SYNERGY,,50.26,Yasuo
aphelios,GOOD_SYNERGY,,50.26,Diana
aphelios,GOOD_SYNERGY,,50.00,Akali
aphelios,GOOD_SYNERGY,,50.00,Galio
aphelios,GOOD_SYNERGY,,50.00,Irelia
aphelios,GOOD_SYNERGY,,50.00,Sion
aphelios,GOOD_SYNERGY,,49.68,Sylas
aphelios,GOOD_SYNERGY,,49.50,Aurora
aphelios,GOOD_SYNERGY,,49.34,Kassadin
aphelios,GOOD_SYNERGY,,49.32,Anivia
aphelios,GOOD_SYNERGY,,49.01,Aurelion Sol
aphelios,GOOD_SYNERGY,,48.95,Viktor
aphelios,GOOD_SYNERGY,,48.92,Vladimir
aphelios,GOOD_SYNERGY,,48.87,Ekko
aphelios,GOOD_SYNERGY,,47.82,Ahri
aphelios,GOOD_SYNERGY,,47.71,Annie
aphelios,GOOD_SYNERGY,,47.61,Veigar
aphelios,GOOD_SYNERGY,,47.31,Lissandra
aphelios,GOOD_SYNERGY,,47.08,Cassiopeia
aphelios,GOOD_SYNERGY,,47.02,LeBlanc
aphelios,GOOD_SYNERGY,,46.88,Yone
aphelios,GOOD_SYNERGY,,46.41,Zed
aphelios,GOOD_SYNERGY,,45.95,Orianna
aphelios,GOOD_SYNERGY,,45.90,Akshan
aphelios,GOOD_SYNERGY,,45.89,Vel'Koz
aphelios,GOOD_SYNERGY,,44.69,Mel
aphelios,GOOD_SYNERGY,,44.24,Ryze
aphelios,GOOD_SYNERGY,,43.30,Azir
aphelios,GOOD_SYNERGY,,43.17,Riven
aphelios,GOOD_SYNERGY,,42.65,Brand
ashe,WEAK_MATCHUP,Hwei,43.49,
ashe,WEAK_MATCHUP,Nilah,44.47,
ashe,WEAK_MATCHUP,Ziggs,47.09,
ashe,WEAK_MATCHUP,Senna,47.20,
ashe,WEAK_MATCHUP,Brand,47.21,
ashe,WEAK_MATCHUP,Kog'Maw,48.14,
ashe,WEAK_MATCHUP,Seraphine,48.81,
ashe,WEAK_MATCHUP,Swain,48.92,
ashe,WEAK_MATCHUP,Tristana,49.57,
ashe,WEAK_MATCHUP,Yasuo,49.59,
ashe,WEAK_MATCHUP,Twitch,49.80,
ashe,WEAK_MATCHUP,Samira,50.63,
ashe,WEAK_MATCHUP,Miss Fortune,51.34,
ashe,WEAK_MATCHUP,Xayah,51.81,
ashe,WEAK_MATCHUP,Mel,51.83,
ashe,WEAK_MATCHUP,Jhin,52.48,
ashe,WEAK_MATCHUP,Jinx,52.49,
ashe,WEAK_MATCHUP,Corki,52.71,
ashe,WEAK_MATCHUP,Draven,52.85,
ashe,WEAK_MATCHUP,Kalista,53.19,
ashe,WEAK_MATCHUP,Smolder,53.26,
ashe,WEAK_MATCHUP,Zeri,53.30,
ashe,WEAK_MATCHUP,Ezreal,53.77,
ashe,WEAK_MATCHUP,Caitlyn,53.95,
ashe,WEAK_MATCHUP,Vayne,54.27,
ashe,WEAK_MATCHUP,Aphelios,54.59,
ashe,WEAK_MATCHUP,Lucian,54.76,
ashe,WEAK_MATCHUP,Kai'Sa,55.00,
ashe,WEAK_MATCHUP,Yunara,55.40,
ashe,WEAK_MATCHUP,Varus,55.54,
ashe,WEAK_MATCHUP,Sivir,56.11,
ashe,GOOD_SYNERGY,,55.60,Veigar
ashe,GOOD_SYNERGY,,54.91,Diana
ashe,GOOD_SYNERGY,,54.83,Taliyah
ashe,GOOD_SYNERGY,,54.76,Vel'Koz
ashe,GOOD_SYNERGY,,54.65,Riven
ashe,GOOD_SYNERGY,,54.49,Katarina
ashe,GOOD_SYNERGY,,54.43,Fizz
ashe,GOOD_SYNERGY,,53.99,Naafiri
ashe,GOOD_SYNERGY,,53.65,Syndra
ashe,GOOD_SYNERGY,,53.58,Talon
ashe,GOOD_SYNERGY,,53.45,Ekko
ashe,GOOD_SYNERGY,,53.34,Vladimir
ashe,GOOD_SYNERGY,,53.19,Qiyana
ashe,GOOD_SYNERGY,,53.05,Sylas
ashe,GOOD_SYNERGY,,53.01,Akshan
ashe,GOOD_SYNERGY,,53.00,Galio
ashe,GOOD_SYNERGY,,52.84,Xerath
ashe,GOOD_SYNERGY,,52.82,Vex
ashe,GOOD_SYNERGY,,52.78,Kassadin
ashe,GOOD_SYNERGY,,52.49,Annie
ashe,GOOD_SYNERGY,,52.33,Yone
ashe,GOOD_SYNERGY,,52.04,Lux
ashe,GOOD_SYNERGY,,51.93,Irelia
ashe,GOOD_SYNERGY,,51.92,Ahri
ashe,GOOD_SYNERGY,,51.85,Lissandra
ashe,GOOD_SYNERGY,,51.62,Viktor
ashe,GOOD_SYNERGY,,51.53,Malzahar
ashe,GOOD_SYNERGY,,51.52,Aurelion Sol
ashe,GOOD_SYNERGY,,51.33,LeBlanc
ashe,GOOD_SYNERGY,,51.32,Hwei
ashe,GOOD_SYNERGY,,51.07,Aurora
ashe,GOOD_SYNERGY,,50.90,Akali
ashe,GOOD_SYNERGY,,50.85,Sion
ashe,GOOD_SYNERGY,,50.73,Zoe
ashe,GOOD_SYNERGY,,50.72,Twisted Fate
ashe,GOOD_SYNERGY,,50.18,Yasuo
ashe,GOOD_SYNERGY,,49.87,Zed
ashe,GOOD_SYNERGY,,49.87,Brand
ashe,GOOD_SYNERGY,,49.63,Orianna
ashe,GOOD_SYNERGY,,49.57,Ryze
ashe,GOOD_SYNERGY,,49.12,Cassiopeia
ashe,GOOD_SYNERGY,,48.86,Anivia
ashe,GOOD_SYNERGY,,47.82,Azir
ashe,GOOD_SYNERGY,,47.46,Mel
aurelionsol,WEAK_MATCHUP,Senna,45.09,
aurelionsol,WEAK_MATCHUP,Kog'Maw,46.00,
aurelionsol,WEAK_MATCHUP,Hwei,46.58,
aurelionsol,WEAK_MATCHUP,Varus,47.16,
aurelionsol,WEAK_MATCHUP,Twitch,47.18,
aurelionsol,WEAK_MATCHUP,Seraphine,47.54,
aurelionsol,WEAK_MATCHUP,Tristana,47.55,
aurelionsol,WEAK_MATCHUP,Zeri,47.74,
aurelionsol,WEAK_MATCHUP,Swain,47.83,
aurelionsol,WEAK_MATCHUP,Yunara,47.98,
aurelionsol,WEAK_MATCHUP,Brand,48.00,
aurelionsol,WEAK_MATCHUP,Nilah,48.28,
aurelionsol,WEAK_MATCHUP,Vayne,48.64,
aurelionsol,WEAK_MATCHUP,Aphelios,48.67,
aurelionsol,WEAK_MATCHUP,Ziggs,48.89,
aurelionsol,WEAK_MATCHUP,Veigar,48.98,
aurelionsol,WEAK_MATCHUP,Jhin,50.28,
aurelionsol,WEAK_MATCHUP,Caitlyn,50.64,
aurelionsol,WEAK_MATCHUP,Miss Fortune,50.78,
aurelionsol,WEAK_MATCHUP,Lucian,51.17,
aurelionsol,WEAK_MATCHUP,Kalista,52.05,
aurelionsol,WEAK_MATCHUP,Xayah,52.30,
aurelionsol,WEAK_MATCHUP,Kai'Sa,52.36,
aurelionsol,WEAK_MATCHUP,Ezreal,52.64,
aurelionsol,WEAK_MATCHUP,Jinx,52.68,
aurelionsol,WEAK_MATCHUP,Ashe,52.75,
aurelionsol,WEAK_MATCHUP,Draven,52.75,
aurelionsol,WEAK_MATCHUP,Corki,53.42,
aurelionsol,WEAK_MATCHUP,Mel,53.76,
aurelionsol,WEAK_MATCHUP,Smolder,53.98,
aurelionsol,WEAK_MATCHUP,Sivir,54.30,
aurelionsol,WEAK_MATCHUP,Yasuo,59.65,
aurelionsol,WEAK_MATCHUP,Samira,60.50,
aurelionsol,GOOD_SYNERGY,,67.80,Seraphine
aurelionsol,GOOD_SYNERGY,,64.52,Nilah
aurelionsol,GOOD_SYNERGY,,56.52,Miss Fortune
aurelionsol,GOOD_SYNERGY,,55.77,Hwei
aurelionsol,GOOD_SYNERGY,,55.71,Tristana
aurelionsol,GOOD_SYNERGY,,55.41,Kog'Maw
aurelionsol,GOOD_SYNERGY,,54.84,Samira
aurelionsol,GOOD_SYNERGY,,54.55,Yasuo
aurelionsol,GOOD_SYNERGY,,53.52,Ashe
aurelionsol,GOOD_SYNERGY,,53.04,Xayah
aurelionsol,GOOD_SYNERGY,,52.74,Aphelios
aurelionsol,GOOD_SYNERGY,,52.57,Senna
aurelionsol,GOOD_SYNERGY,,52.06,Twitch
aurelionsol,GOOD_SYNERGY,,51.69,Brand
aurelionsol,GOOD_SYNERGY,,51.17,Sivir
aurelionsol,GOOD_SYNERGY,,51.14,Jinx
aurelionsol,GOOD_SYNERGY,,51.12,Zeri
aurelionsol,GOOD_SYNERGY,,50.80,Kai'Sa
aurelionsol,GOOD_SYNERGY,,50.27,Varus
aurelionsol,GOOD_SYNERGY,,50.00,Lucian
aurelionsol,GOOD_SYNERGY,,50.00,Vayne
aurelionsol,GOOD_SYNERGY,,48.84,Smolder
aurelionsol,GOOD_SYNERGY,,48.21,Yunara
aurelionsol,GOOD_SYNERGY,,47.99,Caitlyn
aurelionsol,GOOD_SYNERGY,,47.99,Jhin
aurelionsol,GOOD_SYNERGY,,46.15,Kalista
aurelionsol,GOOD_SYNERGY,,45.25,Ezreal
aurelionsol,GOOD_SYNERGY,,44.00,Ziggs
aurelionsol,GOOD_SYNERGY,,43.00,Draven
aurelionsol,GOOD_SYNERGY,,40.26,Corki
aurora,WEAK_MATCHUP,Swain,44.71,
aurora,WEAK_MATCHUP,Senna,46.93,
aurora,WEAK_MATCHUP,Kalista,47.10,
aurora,WEAK_MATCHUP,Lucian,48.49,
aurora,WEAK_MATCHUP,Tristana,48.61,
aurora,WEAK_MATCHUP,Seraphine,49.12,
aurora,WEAK_MATCHUP,Jhin,49.22,
aurora,WEAK_MATCHUP,Sivir,49.25,
aurora,WEAK_MATCHUP,Ashe,49.65,
aurora,WEAK_MATCHUP,Jinx,50.00,
aurora,WEAK_MATCHUP,Ziggs,50.00,
aurora,WEAK_MATCHUP,Vayne,50.24,
aurora,WEAK_MATCHUP,Yunara,50.28,
aurora,WEAK_MATCHUP,Hwei,50.52,
aurora,WEAK_MATCHUP,Brand,50.59,
aurora,WEAK_MATCHUP,Smolder,50.79,
aurora,WEAK_MATCHUP,Miss Fortune,51.16,
aurora,WEAK_MATCHUP,Zeri,51.41,
aurora,WEAK_MATCHUP,Veigar,51.65,
aurora,WEAK_MATCHUP,Ezreal,51.76,
aurora,WEAK_MATCHUP,Twitch,51.85,
aurora,WEAK_MATCHUP,Nilah,52.22,
aurora,WEAK_MATCHUP,Draven,52.41,
aurora,WEAK_MATCHUP,Caitlyn,52.57,
aurora,WEAK_MATCHUP,Kai'Sa,52.68,
aurora,WEAK_MATCHUP,Xayah,52.70,
aurora,WEAK_MATCHUP,Mel,53.00,
aurora,WEAK_MATCHUP,Kog'Maw,53.01,
aurora,WEAK_MATCHUP,Samira,53.78,
aurora,WEAK_MATCHUP,Corki,56.48,
aurora,WEAK_MATCHUP,Aphelios,56.59,
aurora,WEAK_MATCHUP,Varus,59.55,
aurora,GOOD_SYNERGY,,59.62,Nilah
aurora,GOOD_SYNERGY,,58.64,Draven
aurora,GOOD_SYNERGY,,57.30,Hwei
aurora,GOOD_SYNERGY,,54.62,Senna
aurora,GOOD_SYNERGY,,54.39,Smolder
aurora,GOOD_SYNERGY,,53.62,Tristana
aurora,GOOD_SYNERGY,,52.72,Aphelios
aurora,GOOD_SYNERGY,,52.58,Twitch
aurora,GOOD_SYNERGY,,52.41,Samira
aurora,GOOD_SYNERGY,,52.35,Ashe
aurora,GOOD_SYNERGY,,51.86,Zeri
aurora,GOOD_SYNERGY,,51.72,Ziggs
aurora,GOOD_SYNERGY,,51.58,Xayah
aurora,GOOD_SYNERGY,,51.22,Caitlyn
aurora,GOOD_SYNERGY,,51.20,Kog'Maw
aurora,GOOD_SYNERGY,,51.18,Jinx
aurora,GOOD_SYNERGY,,50.98,Miss Fortune
aurora,GOOD_SYNERGY,,50.96,Lucian
aurora,GOOD_SYNERGY,,50.64,Jhin
aurora,GOOD_SYNERGY,,50.52,Yasuo
aurora,GOOD_SYNERGY,,49.65,Kai'Sa
aurora,GOOD_SYNERGY,,49.40,Vayne
aurora,GOOD_SYNERGY,,49.17,Sivir
aurora,GOOD_SYNERGY,,48.60,Brand
aurora,GOOD_SYNERGY,,47.69,Corki
aurora,GOOD_SYNERGY,,47.25,Ezreal
aurora,GOOD_SYNERGY,,46.91,Mel
aurora,GOOD_SYNERGY,,44.47,Yunara
aurora,GOOD_SYNERGY,,44.44,Seraphine
aurora,GOOD_SYNERGY,,42.61,Varus
aurora,GOOD_SYNERGY,,42.38,Kalista
azir,WEAK_MATCHUP,Zeri,38.42,
azir,WEAK_MATCHUP,Seraphine,41.25,
azir,WEAK_MATCHUP,Vayne,43.16,
azir,WEAK_MATCHUP,Ziggs,43.90,
azir,WEAK_MATCHUP,Varus,44.44,
azir,WEAK_MATCHUP,Jinx,44.63,
azir,WEAK_MATCHUP,Sivir,44.63,
azir,WEAK_MATCHUP,Swain,44.68,
azir,WEAK_MATCHUP,Senna,44.81,
azir,WEAK_MATCHUP,Yunara,45.88,
azir,WEAK_MATCHUP,Lucian,46.12,
azir,WEAK_MATCHUP,Jhin,46.52,
azir,WEAK_MATCHUP,Ashe,46.58,
azir,WEAK_MATCHUP,Ezreal,47.24,
azir,WEAK_MATCHUP,Corki,47.46,
azir,WEAK_MATCHUP,Kog'Maw,47.87,
azir,WEAK_MATCHUP,Hwei,48.00,
azir,WEAK_MATCHUP,Smolder,48.18,
azir,WEAK_MATCHUP,Caitlyn,48.45,
azir,WEAK_MATCHUP,Kalista,48.53,
azir,WEAK_MATCHUP,Draven,48.77,
azir,WEAK_MATCHUP,Nilah,49.23,
azir,WEAK_MATCHUP,Kai'Sa,49.45,
azir,WEAK_MATCHUP,Xayah,50.94,
azir,WEAK_MATCHUP,Aphelios,51.15,
azir,WEAK_MATCHUP,Miss Fortune,51.34,
azir,WEAK_MATCHUP,Samira,52.65,
azir,WEAK_MATCHUP,Tristana,52.75,
azir,WEAK_MATCHUP,Brand,53.68,
azir,WEAK_MATCHUP,Twitch,53.69,
azir,WEAK_MATCHUP,Yasuo,57.58,
azir,WEAK_MATCHUP,Mel,59.46,
azir,GOOD_SYNERGY,,56.58,Kalista
azir,GOOD_SYNERGY,,54.01,Senna
azir,GOOD_SYNERGY,,52.38,Seraphine
azir,GOOD_SYNERGY,,50.75,Twitch
azir,GOOD_SYNERGY,,50.75,Yasuo
azir,GOOD_SYNERGY,,50.45,Vayne
azir,GOOD_SYNERGY,,49.15,Xayah
azir,GOOD_SYNERGY,,49.03,Ashe
azir,GOOD_SYNERGY,,48.86,Varus
azir,GOOD_SYNERGY,,48.48,Corki
azir,GOOD_SYNERGY,,48.21,Sivir
azir,GOOD_SYNERGY,,47.75,Samira
azir,GOOD_SYNERGY,,47.43,Tristana
azir,GOOD_SYNERGY,,47.39,Kai'Sa
azir,GOOD_SYNERGY,,47.06,Brand
azir,GOOD_SYNERGY,,46.94,Swain
azir,GOOD_SYNERGY,,46.91,Kog'Maw
azir,GOOD_SYNERGY,,46.81,Ezreal
azir,GOOD_SYNERGY,,46.58,Draven
azir,GOOD_SYNERGY,,46.48,Lucian
azir,GOOD_SYNERGY,,46.30,Jinx
azir,GOOD_SYNERGY,,46.19,Zeri
azir,GOOD_SYNERGY,,46.03,Nilah
azir,GOOD_SYNERGY,,46.00,Smolder
azir,GOOD_SYNERGY,,45.78,Aphelios
azir,GOOD_SYNERGY,,44.66,Caitlyn
azir,GOOD_SYNERGY,,44.46,Jhin
azir,GOOD_SYNERGY,,43.86,Ziggs
azir,GOOD_SYNERGY,,42.86,Hwei
azir,GOOD_SYNERGY,,40.43,Yunara
azir,GOOD_SYNERGY,,40.07,Miss Fortune
azir,GOOD_SYNERGY,,40.00,Mel
bard,WEAK_MATCHUP,Xerath,44.40,
bard,WEAK_MATCHUP,Samira,47.33,
bard,WEAK_MATCHUP,Brand,47.80,
bard,WEAK_MATCHUP,Smolder,48.24,
bard,WEAK_MATCHUP,Senna,48.53,
bard,WEAK_MATCHUP,Nilah,48.57,
bard,WEAK_MATCHUP,Tristana,48.59,
bard,WEAK_MATCHUP,Vayne,49.45,
bard,WEAK_MATCHUP,Yasuo,49.79,
bard,WEAK_MATCHUP,Kog'Maw,50.86,
bard,WEAK_MATCHUP,Xayah,51.20,
bard,WEAK_MATCHUP,Twitch,51.64,
bard,WEAK_MATCHUP,Jhin,51.87,
bard,WEAK_MATCHUP,Draven,52.21,
bard,WEAK_MATCHUP,Zeri,52.36,
bard,WEAK_MATCHUP,Ashe,52.45,
bard,WEAK_MATCHUP,Aphelios,52.57,
bard,WEAK_MATCHUP,Kalista,52.60,
bard,WEAK_MATCHUP,Kai'Sa,52.65,
bard,WEAK_MATCHUP,Yunara,52.66,
bard,WEAK_MATCHUP,Swain,53.45,
bard,WEAK_MATCHUP,Ziggs,53.56,
bard,WEAK_MATCHUP,Caitlyn,53.68,
bard,WEAK_MATCHUP,Corki,53.77,
bard,WEAK_MATCHUP,Lucian,53.84,
bard,WEAK_MATCHUP,Hwei,53.85,
bard,WEAK_MATCHUP,Seraphine,53.89,
bard,WEAK_MATCHUP,Mel,54.55,
bard,WEAK_MATCHUP,Ezreal,54.89,
bard,WEAK_MATCHUP,Jinx,54.89,
bard,WEAK_MATCHUP,Varus,55.29,
bard,WEAK_MATCHUP,Miss Fortune,55.43,
bard,WEAK_MATCHUP,Sivir,56.77,
bard,GOOD_SYNERGY,,57.02,Swain
bard,GOOD_SYNERGY,,55.53,Hwei
bard,GOOD_SYNERGY,,55.15,Senna
bard,GOOD_SYNERGY,,54.40,Twitch
bard,GOOD_SYNERGY,,54.36,Veigar
bard,GOOD_SYNERGY,,54.04,Ziggs
bard,GOOD_SYNERGY,,53.79,Xerath
bard,GOOD_SYNERGY,,53.62,Seraphine
bard,GOOD_SYNERGY,,53.49,Kog'Maw
bard,GOOD_SYNERGY,,53.47,Jinx
bard,GOOD_SYNERGY,,53.37,Mel
bard,GOOD_SYNERGY,,53.15,Xayah
bard,GOOD_SYNERGY,,52.68,Draven
bard,GOOD_SYNERGY,,51.95,Caitlyn
bard,GOOD_SYNERGY,,51.61,Ezreal
bard,GOOD_SYNERGY,,51.61,Jhin
bard,GOOD_SYNERGY,,51.59,Vayne
bard,GOOD_SYNERGY,,51.48,Smolder
bard,GOOD_SYNERGY,,51.35,Kai'Sa
bard,GOOD_SYNERGY,,51.15,Tristana
bard,GOOD_SYNERGY,,51.01,Ashe
bard,GOOD_SYNERGY,,50.81,Sivir
bard,GOOD_SYNERGY,,50.61,Zeri
bard,GOOD_SYNERGY,,50.52,Aphelios
bard,GOOD_SYNERGY,,50.21,Miss Fortune
bard,GOOD_SYNERGY,,50.06,Varus
bard,GOOD_SYNERGY,,48.96,Corki
bard,GOOD_SYNERGY,,48.93,Brand
bard,GOOD_SYNERGY,,47.18,Lucian
bard,GOOD_SYNERGY,,47.04,Samira
bard,GOOD_SYNERGY,,46.11,Yunara
belveth,WEAK_MATCHUP,Nilah,44.33,
belveth,WEAK_MATCHUP,Brand,46.43,
belveth,WEAK_MATCHUP,Xayah,47.34,
belveth,WEAK_MATCHUP,Senna,48.53,
belveth,WEAK_MATCHUP,Veigar,49.30,
belveth,WEAK_MATCHUP,Jinx,51.62,
belveth,WEAK_MATCHUP,Vayne,51.72,
belveth,WEAK_MATCHUP,Twitch,52.19,
belveth,WEAK_MATCHUP,Ashe,52.43,
belveth,WEAK_MATCHUP,Seraphine,52.63,
belveth,WEAK_MATCHUP,Jhin,52.71,
belveth,WEAK_MATCHUP,Kalista,52.83,
belveth,WEAK_MATCHUP,Corki,53.13,
belveth,WEAK_MATCHUP,Zeri,54.05,
belveth,WEAK_MATCHUP,Hwei,54.17,
belveth,WEAK_MATCHUP,Aphelios,54.55,
belveth,WEAK_MATCHUP,Ziggs,54.76,
belveth,WEAK_MATCHUP,Tristana,54.77,
belveth,WEAK_MATCHUP,Smolder,55.33,
belveth,WEAK_MATCHUP,Ezreal,55.43,
belveth,WEAK_MATCHUP,Caitlyn,55.53,
belveth,WEAK_MATCHUP,Miss Fortune,55.56,
belveth,WEAK_MATCHUP,Sivir,55.77,
belveth,WEAK_MATCHUP,Yasuo,56.16,
belveth,WEAK_MATCHUP,Lucian,56.35,
belveth,WEAK_MATCHUP,Mel,56.38,
belveth,WEAK_MATCHUP,Samira,56.39,
belveth,WEAK_MATCHUP,Kai'Sa,56.88,
belveth,WEAK_MATCHUP,Yunara,57.14,
belveth,WEAK_MATCHUP,Varus,57.89,
belveth,WEAK_MATCHUP,Kog'Maw,58.06,
belveth,WEAK_MATCHUP,Draven,58.50,
belveth,WEAK_MATCHUP,Swain,60.00,
belveth,GOOD_SYNERGY,,62.32,Vel'Koz
belveth,GOOD_SYNERGY,,61.40,Senna
belveth,GOOD_SYNERGY,,60.87,Hwei
belveth,GOOD_SYNERGY,,59.26,Yasuo
belveth,GOOD_SYNERGY,,58.25,Twitch
belveth,GOOD_SYNERGY,,57.81,Ziggs
belveth,GOOD_SYNERGY,,57.81,Seraphine
belveth,GOOD_SYNERGY,,57.53,Yunara
belveth,GOOD_SYNERGY,,56.82,Brand
belveth,GOOD_SYNERGY,,56.43,Varus
belveth,GOOD_SYNERGY,,55.99,Tristana
belveth,GOOD_SYNERGY,,54.26,Corki
belveth,GOOD_SYNERGY,,53.80,Jinx
belveth,GOOD_SYNERGY,,53.61,Vayne
belveth,GOOD_SYNERGY,,53.58,Smolder
belveth,GOOD_SYNERGY,,53.07,Ashe
belveth,GOOD_SYNERGY,,52.92,Zeri
belveth,GOOD_SYNERGY,,52.86,Xerath
belveth,GOOD_SYNERGY,,52.53,Kog'Maw
belveth,GOOD_SYNERGY,,52.18,Kai'Sa
belveth,GOOD_SYNERGY,,52.17,Ezreal
belveth,GOOD_SYNERGY,,52.15,Lucian
belveth,GOOD_SYNERGY,,51.97,Caitlyn
belveth,GOOD_SYNERGY,,51.58,Swain
belveth,GOOD_SYNERGY,,51.49,Miss Fortune
belveth,GOOD_SYNERGY,,51.47,Veigar
belveth,GOOD_SYNERGY,,51.05,Xayah
belveth,GOOD_SYNERGY,,50.97,Draven
belveth,GOOD_SYNERGY,,50.77,Vladimir
belveth,GOOD_SYNERGY,,50.48,Aphelios
belveth,GOOD_SYNERGY,,50.32,Samira
belveth,GOOD_SYNERGY,,49.68,Jhin
belveth,GOOD_SYNERGY,,49.47,Mel
belveth,GOOD_SYNERGY,,48.44,Nilah
belveth,GOOD_SYNERGY,,47.64,Sivir
belveth,GOOD_SYNERGY,,46.94,Kalista
blitzcrank,WEAK_MATCHUP,Hwei,46.02,
blitzcrank,WEAK_MATCHUP,Nilah,46.15,
blitzcrank,WEAK_MATCHUP,Senna,47.64,
blitzcrank,WEAK_MATCHUP,Seraphine,47.90,
blitzcrank,WEAK_MATCHUP,Zeri,48.02,
blitzcrank,WEAK_MATCHUP,Brand,49.33,
blitzcrank,WEAK_MATCHUP,Samira,49.38,
blitzcrank,WEAK_MATCHUP,Sivir,49.44,
